<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
US1.ATVI,0,20200506,100056,72.260000000,200
US1.ATVI,0,20200506,100100,72.240000000,100
US1.ATVI,0,20200506,100100,72.220000000,100
US1.ATVI,0,20200506,100101,72.210000000,100
US1.ATVI,0,20200506,100101,72.200000000,100
US1.ATVI,0,20200506,100101,72.170000000,100
US1.ATVI,0,20200506,100103,72.130000000,200
US1.ATVI,0,20200506,100110,72.100000000,200
US1.ATVI,0,20200506,100110,72.100000000,100
US1.ATVI,0,20200506,100110,72.100000000,100
US1.ATVI,0,20200506,100110,72.100000000,200
US1.ATVI,0,20200506,100110,72.100000000,110
US1.ATVI,0,20200506,100110,72.100000000,100
US1.ATVI,0,20200506,100110,72.100000000,100
US1.ATVI,0,20200506,100110,72.100000000,100
US1.ATVI,0,20200506,100110,72.100000000,130
US1.ATVI,0,20200506,100110,72.100000000,400
US1.ATVI,0,20200506,100111,72.120000000,100
US1.ATVI,0,20200506,100112,72.110000000,100
US1.ATVI,0,20200506,100121,72.150000000,100
US1.ATVI,0,20200506,100123,72.175000000,100
US1.ATVI,0,20200506,100123,72.180000000,100
US1.ATVI,0,20200506,100123,72.180000000,100
US1.ATVI,0,20200506,100123,72.190000000,100
US1.ATVI,0,20200506,100123,72.200000000,100
US1.ATVI,0,20200506,100123,72.200000000,100
US1.ATVI,0,20200506,100123,72.210000000,200
US1.ATVI,0,20200506,100123,72.210000000,200
US1.ATVI,0,20200506,100123,72.230000000,131
US1.ATVI,0,20200506,100124,72.190000000,100
US1.ATVI,0,20200506,100124,72.150000000,100
US1.ATVI,0,20200506,100125,72.115000000,100
US1.ATVI,0,20200506,100125,72.110000000,100
US1.ATVI,0,20200506,100125,72.110000000,100
US1.ATVI,0,20200506,100128,72.140000000,200
US1.ATVI,0,20200506,100130,72.180000000,100
US1.ATVI,0,20200506,100130,72.140000000,100
US1.ATVI,0,20200506,100130,72.130000000,100
US1.ATVI,0,20200506,100130,72.120000000,100
US1.ATVI,0,20200506,100130,72.120000000,100
US1.ATVI,0,20200506,100131,72.100000000,100
US1.ATVI,0,20200506,100131,72.095000000,100
US1.ATVI,0,20200506,100131,72.095000000,200
US1.ATVI,0,20200506,100131,72.075000000,500
US1.ATVI,0,20200506,100131,72.085000000,200
US1.ATVI,0,20200506,100131,72.075000000,297
US1.ATVI,0,20200506,100132,72.100000000,100
US1.ATVI,0,20200506,100133,72.140000000,200
US1.ATVI,0,20200506,100140,72.155000000,100
US1.ATVI,0,20200506,100140,72.170000000,100
US1.ATVI,0,20200506,100140,72.160000000,200
US1.ATVI,0,20200506,100140,72.160000000,100
US1.ATVI,0,20200506,100140,72.170000000,200
US1.ATVI,0,20200506,100144,72.180000000,100
US1.ATVI,0,20200506,100157,72.200000000,100
US1.ATVI,0,20200506,100157,72.200000000,100
US1.ATVI,0,20200506,100200,72.190000000,200
US1.ATVI,0,20200506,100200,72.205000000,100
US1.ATVI,0,20200506,100201,72.170000000,100
US1.ATVI,0,20200506,100208,72.220000000,100
US1.ATVI,0,20200506,100209,72.190000000,200
US1.ATVI,0,20200506,100210,72.185000000,100
US1.ATVI,0,20200506,100210,72.180000000,100
US1.ATVI,0,20200506,100210,72.160000000,100
US1.ATVI,0,20200506,100211,72.130000000,100
US1.ATVI,0,20200506,100214,72.150000000,100
US1.ATVI,0,20200506,100216,72.180000000,100
US1.ATVI,0,20200506,100216,72.145000000,100
US1.ATVI,0,20200506,100216,72.140000000,100
US1.ATVI,0,20200506,100223,72.140000000,100
US1.ATVI,0,20200506,100223,72.135000000,100
US1.ATVI,0,20200506,100223,72.135000000,100
US1.ATVI,0,20200506,100223,72.130000000,100
US1.ATVI,0,20200506,100223,72.130000000,100
US1.ATVI,0,20200506,100225,72.130000000,200
US1.ATVI,0,20200506,100225,72.130000000,100
US1.ATVI,0,20200506,100225,72.150000000,100
US1.ATVI,0,20200506,100225,72.160000000,200
US1.ATVI,0,20200506,100226,72.170000000,100
US1.ATVI,0,20200506,100227,72.150000000,100
US1.ATVI,0,20200506,100228,72.155000000,100
US1.ATVI,0,20200506,100232,72.150000000,100
US1.ATVI,0,20200506,100232,72.125000000,100
US1.ATVI,0,20200506,100234,72.140000000,100
US1.ATVI,0,20200506,100238,72.120000000,173
US1.ATVI,0,20200506,100239,72.110000000,100
US1.ATVI,0,20200506,100239,72.100000000,335
US1.ATVI,0,20200506,100239,72.100000000,312
US1.ATVI,0,20200506,100242,72.130000000,200
US1.ATVI,0,20200506,100243,72.140000000,200
US1.ATVI,0,20200506,100244,72.120000000,100
US1.ATVI,0,20200506,100246,72.140000000,100
US1.ATVI,0,20200506,100246,72.150000000,200
US1.ATVI,0,20200506,100247,72.100000000,100
US1.ATVI,0,20200506,100247,72.100000000,200
US1.ATVI,0,20200506,100248,72.130000000,100
US1.ATVI,0,20200506,100250,72.110000000,100
US1.ATVI,0,20200506,100253,72.105000000,100
US1.ATVI,0,20200506,100254,72.110000000,100
US1.ATVI,0,20200506,100256,72.110000000,100
US1.ATVI,0,20200506,100257,72.100000000,100
US1.ATVI,0,20200506,100257,72.100000000,100
US1.ATVI,0,20200506,100302,72.100000000,200
US1.ATVI,0,20200506,100305,72.100000000,104
US1.ATVI,0,20200506,100305,72.100000000,100
US1.ATVI,0,20200506,100305,72.095000000,100
US1.ATVI,0,20200506,100305,72.100000000,100
US1.ATVI,0,20200506,100305,72.100000000,200
US1.ATVI,0,20200506,100307,72.110000000,119
US1.ATVI,0,20200506,100307,72.110000000,100
US1.ATVI,0,20200506,100307,72.110000000,124
US1.ATVI,0,20200506,100307,72.120000000,100
US1.ATVI,0,20200506,100307,72.120000000,100
US1.ATVI,0,20200506,100307,72.120000000,100
US1.ATVI,0,20200506,100307,72.120000000,100
US1.ATVI,0,20200506,100307,72.120000000,100
US1.ATVI,0,20200506,100307,72.120000000,100
US1.ATVI,0,20200506,100309,72.125000000,100
US1.ATVI,0,20200506,100309,72.125000000,100
US1.ATVI,0,20200506,100310,72.130000000,100
US1.ATVI,0,20200506,100314,72.120000000,100
US1.ATVI,0,20200506,100314,72.110000000,141
US1.ATVI,0,20200506,100315,72.110000000,100
US1.ATVI,0,20200506,100316,72.115000000,100
US1.ATVI,0,20200506,100316,72.115000000,200
US1.ATVI,0,20200506,100323,72.100000000,100
US1.ATVI,0,20200506,100324,72.100000000,100
US1.ATVI,0,20200506,100324,72.090000000,100
US1.ATVI,0,20200506,100324,72.090000000,100
US1.ATVI,0,20200506,100324,72.090000000,100
US1.ATVI,0,20200506,100324,72.080000000,200
US1.ATVI,0,20200506,100327,72.070000000,100
US1.ATVI,0,20200506,100329,72.120000000,100
US1.ATVI,0,20200506,100329,72.120000000,100
US1.ATVI,0,20200506,100329,72.120000000,100
US1.ATVI,0,20200506,100339,72.100000000,200
US1.ATVI,0,20200506,100339,72.095000000,100
US1.ATVI,0,20200506,100339,72.085000000,200
US1.ATVI,0,20200506,100339,72.090000000,200
US1.ATVI,0,20200506,100341,72.060000000,100
US1.ATVI,0,20200506,100341,72.060000000,100
US1.ATVI,0,20200506,100343,72.065000000,300
US1.ATVI,0,20200506,100343,72.065000000,200
US1.ATVI,0,20200506,100344,72.065000000,300
US1.ATVI,0,20200506,100346,72.080000000,400
US1.ATVI,0,20200506,100346,72.100000000,200
US1.ATVI,0,20200506,100348,72.090000000,100
US1.ATVI,0,20200506,100351,72.100000000,200
US1.ATVI,0,20200506,100351,72.100000000,100
US1.ATVI,0,20200506,100353,72.100000000,200
US1.ATVI,0,20200506,100353,72.100000000,113
US1.ATVI,0,20200506,100353,72.110000000,100
US1.ATVI,0,20200506,100353,72.110000000,100
US1.ATVI,0,20200506,100353,72.100000000,100
US1.ATVI,0,20200506,100353,72.120000000,200
US1.ATVI,0,20200506,100353,72.120000000,100
US1.ATVI,0,20200506,100353,72.120000000,200
US1.ATVI,0,20200506,100353,72.100000000,100
US1.ATVI,0,20200506,100354,72.100000000,100
US1.ATVI,0,20200506,100354,72.100000000,200
US1.ATVI,0,20200506,100354,72.100000000,100
US1.ATVI,0,20200506,100355,72.085000000,500
US1.ATVI,0,20200506,100357,72.075000000,100
US1.ATVI,0,20200506,100357,72.075000000,347
US1.ATVI,0,20200506,100357,72.075000000,447
US1.ATVI,0,20200506,100400,72.085000000,500
US1.ATVI,0,20200506,100400,72.100000000,100
US1.ATVI,0,20200506,100400,72.100000000,232
US1.ATVI,0,20200506,100411,72.090000000,100
US1.ATVI,0,20200506,100411,72.090000000,100
US1.ATVI,0,20200506,100411,72.090000000,400
US1.ATVI,0,20200506,100411,72.085000000,348
US1.ATVI,0,20200506,100414,72.085000000,168
US1.ATVI,0,20200506,100414,72.090000000,200
US1.ATVI,0,20200506,100415,72.080000000,100
US1.ATVI,0,20200506,100415,72.080000000,100
US1.ATVI,0,20200506,100415,72.080000000,800
US1.ATVI,0,20200506,100416,72.070000000,100
US1.ATVI,0,20200506,100422,71.960000000,100
US1.ATVI,0,20200506,100422,71.960000000,100
US1.ATVI,0,20200506,100422,71.950000000,100
US1.ATVI,0,20200506,100422,71.950000000,100
US1.ATVI,0,20200506,100422,71.950000000,100
US1.ATVI,0,20200506,100425,71.910000000,200
US1.ATVI,0,20200506,100425,71.900000000,100
US1.ATVI,0,20200506,100431,71.950000000,100
US1.ATVI,0,20200506,100432,71.970000000,100
US1.ATVI,0,20200506,100433,71.930000000,100
US1.ATVI,0,20200506,100435,71.915000000,100
US1.ATVI,0,20200506,100437,71.910000000,100
US1.ATVI,0,20200506,100439,71.910000000,100
US1.ATVI,0,20200506,100448,71.970000000,100
US1.ATVI,0,20200506,100455,72.000000000,100
US1.ATVI,0,20200506,100457,71.970000000,100
US1.ATVI,0,20200506,100458,71.950000000,100
US1.ATVI,0,20200506,100503,71.920000000,100
US1.ATVI,0,20200506,100509,71.960000000,100
US1.ATVI,0,20200506,100521,71.950000000,100
US1.ATVI,0,20200506,100524,71.965000000,100
US1.ATVI,0,20200506,100524,71.965000000,100
US1.ATVI,0,20200506,100524,71.965000000,100
US1.ATVI,0,20200506,100524,71.970000000,100
US1.ATVI,0,20200506,100524,71.970000000,200
US1.ATVI,0,20200506,100526,71.960000000,100
US1.ATVI,0,20200506,100526,71.960000000,500
US1.ATVI,0,20200506,100528,71.990000000,100
US1.ATVI,0,20200506,100528,72.025000000,100
US1.ATVI,0,20200506,100533,72.000000000,100
US1.ATVI,0,20200506,100533,72.000000000,100
US1.ATVI,0,20200506,100534,72.000000000,200
US1.ATVI,0,20200506,100534,71.990000000,100
US1.ATVI,0,20200506,100536,71.960000000,100
US1.ATVI,0,20200506,100537,71.950000000,100
US1.ATVI,0,20200506,100539,71.920000000,100
US1.ATVI,0,20200506,100540,71.920000000,100
US1.ATVI,0,20200506,100540,71.920000000,100
US1.ATVI,0,20200506,100541,71.920000000,100
US1.ATVI,0,20200506,100541,71.910000000,100
US1.ATVI,0,20200506,100541,71.910000000,100
US1.ATVI,0,20200506,100542,71.910000000,100
US1.ATVI,0,20200506,100542,71.910000000,100
US1.ATVI,0,20200506,100544,71.920000000,100
US1.ATVI,0,20200506,100544,71.930000000,100
US1.ATVI,0,20200506,100547,71.930000000,100
US1.ATVI,0,20200506,100554,71.960000000,100
US1.ATVI,0,20200506,100556,71.965000000,100
US1.ATVI,0,20200506,100556,71.950000000,100
US1.ATVI,0,20200506,100556,71.970000000,100
US1.ATVI,0,20200506,100601,71.990000000,168
US1.ATVI,0,20200506,100603,72.000000000,100
US1.ATVI,0,20200506,100604,71.990000000,100
US1.ATVI,0,20200506,100605,72.000000000,100
US1.ATVI,0,20200506,100607,72.010000000,100
US1.ATVI,0,20200506,100607,72.000000000,100
US1.ATVI,0,20200506,100608,72.060000000,200
US1.ATVI,0,20200506,100608,72.060000000,196
US1.ATVI,0,20200506,100611,72.070000000,100
US1.ATVI,0,20200506,100611,72.080000000,100
US1.ATVI,0,20200506,100612,72.050000000,100
US1.ATVI,0,20200506,100613,72.100000000,160
US1.ATVI,0,20200506,100613,72.080000000,100
US1.ATVI,0,20200506,100615,72.075000000,100
US1.ATVI,0,20200506,100615,72.050000000,200
US1.ATVI,0,20200506,100616,72.060000000,100
US1.ATVI,0,20200506,100616,72.070000000,100
US1.ATVI,0,20200506,100616,72.070000000,100
US1.ATVI,0,20200506,100618,72.080000000,200
US1.ATVI,0,20200506,100618,72.080000000,100
US1.ATVI,0,20200506,100618,72.100000000,200
US1.ATVI,0,20200506,100618,72.100000000,100
US1.ATVI,0,20200506,100622,72.120000000,100
US1.ATVI,0,20200506,100622,72.120000000,100
US1.ATVI,0,20200506,100623,72.130000000,100
US1.ATVI,0,20200506,100623,72.160000000,100
US1.ATVI,0,20200506,100624,72.170000000,100
US1.ATVI,0,20200506,100624,72.170000000,100
US1.ATVI,0,20200506,100624,72.180000000,100
US1.ATVI,0,20200506,100624,72.180000000,200
US1.ATVI,0,20200506,100625,72.180000000,190
US1.ATVI,0,20200506,100626,72.160000000,100
US1.ATVI,0,20200506,100627,72.150000000,100
US1.ATVI,0,20200506,100627,72.140000000,100
US1.ATVI,0,20200506,100629,72.150000000,100
US1.ATVI,0,20200506,100632,72.125000000,100
US1.ATVI,0,20200506,100634,72.130000000,100
US1.ATVI,0,20200506,100634,72.140000000,100
US1.ATVI,0,20200506,100638,72.150000000,200
US1.ATVI,0,20200506,100640,72.140000000,200
US1.ATVI,0,20200506,100640,72.115000000,100
US1.ATVI,0,20200506,100642,72.090000000,200
US1.ATVI,0,20200506,100645,72.130000000,200
US1.ATVI,0,20200506,100645,72.120000000,200
US1.ATVI,0,20200506,100648,72.140000000,100
US1.ATVI,0,20200506,100654,72.140000000,100
US1.ATVI,0,20200506,100657,72.140000000,100
US1.ATVI,0,20200506,100657,72.150000000,100
US1.ATVI,0,20200506,100658,72.120000000,100
US1.ATVI,0,20200506,100658,72.120000000,100
US1.ATVI,0,20200506,100658,72.115000000,100
US1.ATVI,0,20200506,100700,72.150000000,200
US1.ATVI,0,20200506,100701,72.150000000,200
US1.ATVI,0,20200506,100701,72.150000000,100
US1.ATVI,0,20200506,100701,72.130000000,100
US1.ATVI,0,20200506,100702,72.115000000,100
US1.ATVI,0,20200506,100704,72.140000000,100
US1.ATVI,0,20200506,100708,72.130000000,200
US1.ATVI,0,20200506,100711,72.110000000,100
US1.ATVI,0,20200506,100711,72.130000000,200
US1.ATVI,0,20200506,100715,72.100000000,100
US1.ATVI,0,20200506,100716,72.085000000,100
US1.ATVI,0,20200506,100716,72.085000000,100
US1.ATVI,0,20200506,100716,72.080000000,400
US1.ATVI,0,20200506,100716,72.090000000,200
US1.ATVI,0,20200506,100716,72.090000000,200
US1.ATVI,0,20200506,100721,72.110000000,100
US1.ATVI,0,20200506,100721,72.110000000,100
US1.ATVI,0,20200506,100721,72.120000000,100
US1.ATVI,0,20200506,100722,72.110000000,200
US1.ATVI,0,20200506,100724,72.120000000,100
US1.ATVI,0,20200506,100724,72.125000000,100
US1.ATVI,0,20200506,100726,72.110000000,100
US1.ATVI,0,20200506,100729,72.110000000,100
US1.ATVI,0,20200506,100730,72.100000000,100
US1.ATVI,0,20200506,100730,72.100000000,100
US1.ATVI,0,20200506,100736,72.110000000,200
US1.ATVI,0,20200506,100738,72.135000000,100
US1.ATVI,0,20200506,100739,72.165000000,100
US1.ATVI,0,20200506,100739,72.180000000,100
US1.ATVI,0,20200506,100739,72.180000000,100
US1.ATVI,0,20200506,100739,72.190000000,200
US1.ATVI,0,20200506,100739,72.190000000,200
US1.ATVI,0,20200506,100741,72.145000000,200
US1.ATVI,0,20200506,100743,72.170000000,100
US1.ATVI,0,20200506,100743,72.175000000,100
US1.ATVI,0,20200506,100743,72.175000000,100
US1.ATVI,0,20200506,100743,72.190000000,100
US1.ATVI,0,20200506,100744,72.130000000,100
US1.ATVI,0,20200506,100749,72.150000000,100
US1.ATVI,0,20200506,100750,72.120000000,200
US1.ATVI,0,20200506,100750,72.110000000,100
US1.ATVI,0,20200506,100751,72.120000000,200
US1.ATVI,0,20200506,100754,72.110000000,200
US1.ATVI,0,20200506,100755,72.100000000,100
US1.ATVI,0,20200506,100759,72.100000000,100
US1.ATVI,0,20200506,100759,72.100000000,100
US1.ATVI,0,20200506,100801,72.090000000,100
US1.ATVI,0,20200506,100802,72.080000000,437
US1.ATVI,0,20200506,100802,72.080000000,100
US1.ATVI,0,20200506,100804,72.080000000,100
US1.ATVI,0,20200506,100804,72.075000000,100
US1.ATVI,0,20200506,100804,72.075000000,100
US1.ATVI,0,20200506,100804,72.070000000,100
US1.ATVI,0,20200506,100807,72.070000000,100
US1.ATVI,0,20200506,100812,72.070000000,100
US1.ATVI,0,20200506,100812,72.040000000,100
US1.ATVI,0,20200506,100812,72.040000000,100
US1.ATVI,0,20200506,100813,72.015000000,100
US1.ATVI,0,20200506,100813,71.970000000,100
US1.ATVI,0,20200506,100814,71.950000000,200
US1.ATVI,0,20200506,100814,71.950000000,100
US1.ATVI,0,20200506,100815,71.930000000,100
US1.ATVI,0,20200506,100815,71.930000000,100
US1.ATVI,0,20200506,100816,71.920000000,138
US1.ATVI,0,20200506,100817,71.930000000,200
US1.ATVI,0,20200506,100818,71.890000000,200
US1.ATVI,0,20200506,100818,71.880000000,100
US1.ATVI,0,20200506,100818,71.920000000,100
US1.ATVI,0,20200506,100818,71.940000000,100
US1.ATVI,0,20200506,100819,71.890000000,100
US1.ATVI,0,20200506,100819,71.890000000,100
US1.ATVI,0,20200506,100819,71.870000000,200
US1.ATVI,0,20200506,100819,71.870000000,100
US1.ATVI,0,20200506,100819,71.870000000,100
US1.ATVI,0,20200506,100820,71.865000000,100
US1.ATVI,0,20200506,100821,71.840000000,180
US1.ATVI,0,20200506,100821,71.870000000,100
US1.ATVI,0,20200506,100822,71.860000000,100
US1.ATVI,0,20200506,100822,71.840000000,158
US1.ATVI,0,20200506,100824,71.840000000,200
US1.ATVI,0,20200506,100825,71.810000000,100
US1.ATVI,0,20200506,100825,71.800000000,100
US1.ATVI,0,20200506,100825,71.860000000,200
US1.ATVI,0,20200506,100825,71.860000000,100
US1.ATVI,0,20200506,100825,71.860000000,100
US1.ATVI,0,20200506,100825,71.870000000,100
US1.ATVI,0,20200506,100830,71.800000000,100
US1.ATVI,0,20200506,100830,71.820000000,200
US1.ATVI,0,20200506,100832,71.820000000,159
US1.ATVI,0,20200506,100833,71.840000000,200
US1.ATVI,0,20200506,100833,71.840000000,100
US1.ATVI,0,20200506,100835,71.850000000,100
US1.ATVI,0,20200506,100836,71.860000000,100
US1.ATVI,0,20200506,100839,71.840000000,200
US1.ATVI,0,20200506,100839,71.840000000,200
US1.ATVI,0,20200506,100839,71.840000000,300
US1.ATVI,0,20200506,100839,71.890000000,100
US1.ATVI,0,20200506,100839,71.890000000,100
US1.ATVI,0,20200506,100841,71.890000000,200
US1.ATVI,0,20200506,100841,71.890000000,100
US1.ATVI,0,20200506,100842,71.930000000,200
US1.ATVI,0,20200506,100845,71.960000000,200
US1.ATVI,0,20200506,100845,72.000000000,200
US1.ATVI,0,20200506,100845,72.000000000,200
US1.ATVI,0,20200506,100845,72.000000000,100
US1.ATVI,0,20200506,100847,72.000000000,100
US1.ATVI,0,20200506,100847,72.000000000,400
US1.ATVI,0,20200506,100850,71.940000000,100
US1.ATVI,0,20200506,100851,71.920000000,100
US1.ATVI,0,20200506,100851,71.925000000,100
US1.ATVI,0,20200506,100851,71.960000000,100
US1.ATVI,0,20200506,100851,71.960000000,100
US1.ATVI,0,20200506,100851,71.960000000,200
US1.ATVI,0,20200506,100851,71.960000000,100
US1.ATVI,0,20200506,100854,71.930000000,100
US1.ATVI,0,20200506,100856,71.910000000,100
US1.ATVI,0,20200506,100857,71.990000000,100
US1.ATVI,0,20200506,100857,71.990000000,100
US1.ATVI,0,20200506,100857,72.010000000,100
US1.ATVI,0,20200506,100901,72.030000000,100
US1.ATVI,0,20200506,100901,72.000000000,100
US1.ATVI,0,20200506,100905,71.950000000,100
US1.ATVI,0,20200506,100905,71.950000000,142
US1.ATVI,0,20200506,100905,71.960000000,100
US1.ATVI,0,20200506,100906,72.000000000,100
US1.ATVI,0,20200506,100913,72.030000000,100
US1.ATVI,0,20200506,100913,72.020000000,200
US1.ATVI,0,20200506,100914,72.010000000,100
US1.ATVI,0,20200506,100914,72.010000000,100
US1.ATVI,0,20200506,100916,72.010000000,299
US1.ATVI,0,20200506,100916,72.000000000,100
US1.ATVI,0,20200506,100917,72.020000000,160
US1.ATVI,0,20200506,100919,72.040000000,100
US1.ATVI,0,20200506,100922,72.040000000,200
US1.ATVI,0,20200506,100922,72.020000000,100
US1.ATVI,0,20200506,100922,72.015000000,100
US1.ATVI,0,20200506,100922,72.000000000,200
US1.ATVI,0,20200506,100922,72.000000000,100
US1.ATVI,0,20200506,100924,71.980000000,200
US1.ATVI,0,20200506,100927,72.020000000,100
US1.ATVI,0,20200506,100929,72.010000000,100
US1.ATVI,0,20200506,100931,72.020000000,200
US1.ATVI,0,20200506,100933,72.030000000,100
US1.ATVI,0,20200506,100934,72.030000000,200
US1.ATVI,0,20200506,100934,72.030000000,100
US1.ATVI,0,20200506,100934,72.030000000,100
US1.ATVI,0,20200506,100934,72.030000000,100
US1.ATVI,0,20200506,100935,72.030000000,100
US1.ATVI,0,20200506,100935,72.030000000,100
US1.ATVI,0,20200506,100935,72.040000000,100
US1.ATVI,0,20200506,100935,72.050000000,100
US1.ATVI,0,20200506,100936,72.050000000,100
US1.ATVI,0,20200506,100936,72.060000000,200
US1.ATVI,0,20200506,100937,72.050000000,100
US1.ATVI,0,20200506,100937,72.050000000,100
US1.ATVI,0,20200506,100937,72.050000000,100
US1.ATVI,0,20200506,100938,72.060000000,200
US1.ATVI,0,20200506,100943,72.050000000,100
US1.ATVI,0,20200506,100943,72.050000000,100
US1.ATVI,0,20200506,100943,72.040000000,100
US1.ATVI,0,20200506,100943,72.040000000,100
US1.ATVI,0,20200506,100945,72.050000000,100
US1.ATVI,0,20200506,100946,72.060000000,100
US1.ATVI,0,20200506,100948,72.045000000,100
US1.ATVI,0,20200506,100953,71.995000000,100
US1.ATVI,0,20200506,100955,71.980000000,100
US1.ATVI,0,20200506,100955,71.980000000,100
US1.ATVI,0,20200506,100956,71.970000000,200
US1.ATVI,0,20200506,100956,71.965000000,100
US1.ATVI,0,20200506,101000,71.995000000,146
US1.ATVI,0,20200506,101004,72.000000000,100
US1.ATVI,0,20200506,101006,72.005000000,200
US1.ATVI,0,20200506,101006,72.010000000,100
US1.ATVI,0,20200506,101009,72.040000000,100
US1.ATVI,0,20200506,101009,72.030000000,100
US1.ATVI,0,20200506,101009,72.030000000,100
US1.ATVI,0,20200506,101009,72.020000000,200
US1.ATVI,0,20200506,101009,72.020000000,100
US1.ATVI,0,20200506,101009,72.020000000,100
US1.ATVI,0,20200506,101009,72.020000000,100
US1.ATVI,0,20200506,101009,72.030000000,200
US1.ATVI,0,20200506,101009,72.050000000,100
US1.ATVI,0,20200506,101011,72.040000000,100
US1.ATVI,0,20200506,101011,72.050000000,100
US1.ATVI,0,20200506,101013,72.060000000,200
US1.ATVI,0,20200506,101013,72.030000000,100
US1.ATVI,0,20200506,101013,72.030000000,113
US1.ATVI,0,20200506,101015,72.040000000,100
US1.ATVI,0,20200506,101021,72.070000000,130
US1.ATVI,0,20200506,101021,72.070000000,100
US1.ATVI,0,20200506,101023,72.040000000,200
US1.ATVI,0,20200506,101027,72.040000000,100
US1.ATVI,0,20200506,101027,72.040000000,100
US1.ATVI,0,20200506,101027,72.040000000,100
US1.ATVI,0,20200506,101027,72.040000000,100
US1.ATVI,0,20200506,101027,72.050000000,100
US1.ATVI,0,20200506,101027,72.050000000,200
US1.ATVI,0,20200506,101029,72.060000000,100
US1.ATVI,0,20200506,101035,72.060000000,100
US1.ATVI,0,20200506,101035,72.060000000,100
US1.ATVI,0,20200506,101036,72.050000000,100
US1.ATVI,0,20200506,101036,72.050000000,100
US1.ATVI,0,20200506,101036,72.050000000,100
US1.ATVI,0,20200506,101036,72.060000000,100
US1.ATVI,0,20200506,101037,72.050000000,100
US1.ATVI,0,20200506,101037,72.050000000,100
US1.ATVI,0,20200506,101052,72.010000000,100
US1.ATVI,0,20200506,101052,72.010000000,100
US1.ATVI,0,20200506,101053,72.010000000,100
US1.ATVI,0,20200506,101054,72.050000000,100
US1.ATVI,0,20200506,101059,72.040000000,200
US1.ATVI,0,20200506,101059,72.040000000,100
US1.ATVI,0,20200506,101059,72.040000000,100
US1.ATVI,0,20200506,101059,72.040000000,300
US1.ATVI,0,20200506,101101,72.040000000,100
US1.ATVI,0,20200506,101102,72.040000000,100
US1.ATVI,0,20200506,101102,72.040000000,100
US1.ATVI,0,20200506,101103,71.980000000,100
US1.ATVI,0,20200506,101103,71.980000000,100
US1.ATVI,0,20200506,101103,72.000000000,200
US1.ATVI,0,20200506,101103,72.020000000,200
US1.ATVI,0,20200506,101103,72.020000000,100
US1.ATVI,0,20200506,101106,72.010000000,100
US1.ATVI,0,20200506,101108,72.000000000,100
US1.ATVI,0,20200506,101108,72.000000000,100
US1.ATVI,0,20200506,101108,71.990000000,100
US1.ATVI,0,20200506,101111,71.930000000,100
US1.ATVI,0,20200506,101114,71.950000000,253
US1.ATVI,0,20200506,101114,71.950000000,300
US1.ATVI,0,20200506,101114,71.950000000,100
US1.ATVI,0,20200506,101117,71.960000000,100
US1.ATVI,0,20200506,101119,71.940000000,100
US1.ATVI,0,20200506,101120,71.930000000,100
US1.ATVI,0,20200506,101121,71.920000000,100
US1.ATVI,0,20200506,101121,71.920000000,100
US1.ATVI,0,20200506,101122,71.950000000,100
US1.ATVI,0,20200506,101130,71.930000000,100
US1.ATVI,0,20200506,101133,71.940000000,100
US1.ATVI,0,20200506,101133,71.940000000,100
US1.ATVI,0,20200506,101136,71.960000000,100
US1.ATVI,0,20200506,101140,71.960000000,200
US1.ATVI,0,20200506,101141,71.970000000,100
US1.ATVI,0,20200506,101141,71.970000000,100
US1.ATVI,0,20200506,101141,71.970000000,100
US1.ATVI,0,20200506,101141,71.970000000,100
US1.ATVI,0,20200506,101141,71.980000000,100
US1.ATVI,0,20200506,101142,71.990000000,100
US1.ATVI,0,20200506,101142,71.990000000,100
US1.ATVI,0,20200506,101142,71.990000000,100
US1.ATVI,0,20200506,101145,71.990000000,200
US1.ATVI,0,20200506,101148,71.985000000,100
US1.ATVI,0,20200506,101149,71.980000000,100
US1.ATVI,0,20200506,101149,71.975000000,100
US1.ATVI,0,20200506,101149,71.975000000,100
US1.ATVI,0,20200506,101149,71.970000000,100
US1.ATVI,0,20200506,101149,71.970000000,100
US1.ATVI,0,20200506,101149,71.970000000,100
US1.ATVI,0,20200506,101149,71.970000000,100
US1.ATVI,0,20200506,101150,71.970000000,100
US1.ATVI,0,20200506,101153,71.950000000,200
US1.ATVI,0,20200506,101153,71.950000000,100
US1.ATVI,0,20200506,101157,71.940000000,100
US1.ATVI,0,20200506,101200,71.940000000,100
US1.ATVI,0,20200506,101201,71.950000000,179
US1.ATVI,0,20200506,101203,71.960000000,100
US1.ATVI,0,20200506,101203,71.960000000,100
US1.ATVI,0,20200506,101207,71.970000000,197
US1.ATVI,0,20200506,101210,72.020000000,200
US1.ATVI,0,20200506,101210,72.020000000,100
US1.ATVI,0,20200506,101210,72.030000000,100
US1.ATVI,0,20200506,101210,72.030000000,100
US1.ATVI,0,20200506,101210,72.040000000,200
US1.ATVI,0,20200506,101210,72.060000000,200
US1.ATVI,0,20200506,101210,72.060000000,100
US1.ATVI,0,20200506,101210,72.050000000,100
US1.ATVI,0,20200506,101211,72.070000000,300
US1.ATVI,0,20200506,101213,72.090000000,100
US1.ATVI,0,20200506,101213,72.100000000,100
US1.ATVI,0,20200506,101213,72.100000000,100
